beta_I,beta_FR,phi0,theta_N,alpha,gamma_comm,delta_C,phi_obs,R0
0.90416511,1.6256968,0.40968715,0.027478226,0.028434699,0.040345634,0.048204245,1.2335439,2.4404477
0.91522055,2.0745656,0.39398569,0.042481412,0.086680223,0.021055367,0.029244475,1.1321573,2.4122165
0.78139693,1.5743927,0.41762992,0.042459265,0.015099538,0.021148073,0.091417002,0.96195405,2.09395
0.7757962,1.3464926,0.36831253,0.042930784,0.025822346,0.022853538,0.035411839,0.72706643,1.9907079
0.79531247,2.1128297,0.46089186,0.040995135,0.082420193,0.028327653,0.083970464,0.67866156,2.254675
0.85978733,1.5187736,0.40185772,0.049832179,0.019440987,0.026065615,0.042804163,2.5150789,2.2255658
0.89251668,1.4509776,0.3988713,0.044920012,0.059847237,0.01576727,0.029193133,2.8311885,2.3102664
0.77497653,1.9837792,0.29799693,0.037285154,0.025218205,0.039618962,0.03976845,0.33278237,1.9367582
0.8319427,1.3111465,0.47149509,0.047588789,0.049128407,0.019257051,0.074555819,1.0172329,2.2537521
0.83704781,1.1348762,0.40484665,0.043756599,0.051302674,0.033813949,0.036387106,0.91718143,2.1680978
0.85208998,1.2032898,0.46016752,0.021958635,0.10313131,0.033811715,0.032896445,1.3985137,2.3850286
0.76215491,1.2908703,0.35497854,0.020316435,0.011103117,0.046865504,0.038988542,1.5528354,2.0051782
0.82869076,1.4094142,0.36679998,0.037364616,0.023101789,0.03455198,0.04543595,0.62756711,2.1334754
0.82480596,1.814051,0.39959709,0.040656144,0.068613407,0.020673475,0.029659161,1.470985,2.1946747
0.92003508,1.7483877,0.30198109,0.048487475,0.023226839,0.044962099,0.1376549,0.79249366,2.2254691
0.72142541,1.4181897,0.48663083,0.029671988,0.056690746,0.013648587,0.018242737,0.80979344,2.0836368
0.88217895,1.6873212,0.37259083,0.041305086,0.065909137,0.012312164,0.070554427,0.85280009,2.2733374
0.81763856,1.6398364,0.46578256,0.025891837,0.020906162,0.042026774,0.042486763,1.346574,2.3350236
0.86409703,1.6424905,0.32830779,0.052481615,0.064380074,0.012535137,0.052090305,0.69267791,2.1247358
0.84130315,1.9874485,0.37862729,0.027799004,0.026047826,0.053656093,0.069459018,0.6876318,2.2583174
0.82571075,1.6639313,0.39563239,0.050980261,0.091310152,0.019352909,0.067476288,1.543302,2.1435084
0.75568726,1.9453318,0.42022396,0.028837151,0.010302905,0.074093829,0.053641668,0.43400251,2.1177896
0.79685529,1.5507993,0.3030906,0.026771444,0.10567916,0.016032827,0.047000949,0.72097027,2.0013874
0.81764935,1.6015485,0.30321473,0.034951541,0.071553336,0.0087775115,0.063505021,1.155207,2.0288173
0.80051433,1.8096698,0.45112521,0.042424752,0.021270331,0.028910443,0.044095047,0.38739344,2.2145781
0.92897682,1.6850154,0.38102569,0.048057319,0.053230648,0.01587263,0.019286284,1.1463162,2.3721019
0.81406877,1.7641316,0.34528873,0.040243536,0.033863479,0.047960996,0.1239134,0.43835486,2.0796327
0.82780717,1.5104006,0.44627209,0.041221073,0.019498528,0.011140535,0.011947522,1.7841956,2.249428
0.94820284,1.6751143,0.33247285,0.03716637,0.020236075,0.032327958,0.041474197,1.1961592,2.3713875
0.95064316,1.5409846,0.32272599,0.048474565,0.024701856,0.016616168,0.11315892,2.0479078,2.3167081
0.83177833,1.6191397,0.36031023,0.034279032,0.057562452,0.010275997,0.024548681,0.58400175,2.1546399
0.89194067,1.5917068,0.36442512,0.038622794,0.016874341,0.0062798962,0.11057071,1.3116874,2.285536
0.75284512,1.7727888,0.42050046,0.043391227,0.01525518,0.013537469,0.019825547,1.0675509,2.0436323
0.68632651,1.9277803,0.40116684,0.038492202,0.038260979,0.012087157,0.10721071,0.8276945,1.8840338
0.86490234,1.9822529,0.411595,0.04109178,0.056320817,0.016441079,0.038462306,0.96926991,2.3228103
0.88810068,1.4049107,0.37722731,0.041909927,0.030281007,0.036401043,0.049009812,1.0554632,2.273148
0.84771044,1.1421323,0.43037699,0.040284338,0.068948219,0.048295292,0.03377729,0.65194794,2.2438188
0.72535663,1.4024483,0.36868779,0.044038351,0.034210482,0.064112155,0.087259643,0.81588892,1.8745768
0.87577594,1.7002126,0.4375583,0.041114852,0.059065356,0.0058743239,0.025350349,0.91893363,2.3697123
0.79047426,1.6132424,0.35350043,0.043847657,0.019615721,0.016312135,0.0696663,0.66601726,2.0178542
0.90476401,1.4553515,0.36147954,0.043058363,0.030258948,0.017976021,0.084197052,0.79332524,2.2863974
0.83980232,1.3581197,0.36719453,0.035460865,0.024848293,0.024646499,0.0510612,0.64812866,2.1630327
0.86575437,1.4305029,0.42187418,0.036157062,0.013901483,0.013230145,0.05451706,0.57596488,2.3152516
0.87324625,1.3704931,0.45361935,0.033416965,0.011856427,0.012394055,0.2134369,0.56678816,2.392415
0.79795549,1.4838549,0.38537251,0.0327405,0.011879016,0.017915088,0.054270323,0.6036241,2.1102734
0.73558118,2.1331761,0.41411169,0.029424817,0.046605696,0.027213701,0.024211687,2.2097281,2.0725771
0.85983904,2.281045,0.42812398,0.045758117,0.038935439,0.019364542,0.015772591,1.9446847,2.3479735
0.95122425,1.3283666,0.35222102,0.043028536,0.06695516,0.063122009,0.03599395,1.156429,2.3711092
0.95077014,1.3936084,0.38337039,0.046828685,0.043865945,0.062967881,0.088093786,0.87008078,2.4108771
0.92318832,1.423568,0.36765942,0.049932532,0.031235201,0.062737566,0.074075494,0.76942216,2.3133095
0.90725933,1.4859192,0.40511693,0.054890373,0.029915905,0.055226385,0.049149031,1.0472601,2.3210978
0.91595092,1.5484875,0.4141294,0.055907735,0.020674855,0.05940925,0.070074981,1.0982099,2.3563612
0.80923657,1.6148867,0.39299227,0.029146671,0.010236937,0.014838414,0.034115291,1.039025,2.1725853
0.96469627,1.9049812,0.42360819,0.053853133,0.022094389,0.039071363,0.028617923,0.9696527,2.5230594
0.90507659,1.7640705,0.40187825,0.033533131,0.0331522,0.064845193,0.064519074,0.64040671,2.4141422
0.71443807,1.4841708,0.39744654,0.046686046,0.016328575,0.020772731,0.080950769,1.1893141,1.8857319
0.77720945,1.5062744,0.37792799,0.036293855,0.038695182,0.0144848,0.028493077,0.48750264,2.0393447
0.81142812,1.544742,0.39814589,0.038332374,0.061827703,0.015575179,0.059519216,0.43809136,2.1476685
0.84671268,1.6340808,0.38517614,0.047096643,0.028215667,0.03691826,0.048447358,1.8094391,2.18718
0.80498792,1.5649291,0.4105802,0.03325629,0.04785243,0.012533532,0.05497265,0.39290969,2.1719852
0.73232827,1.7626219,0.42600672,0.043797802,0.034210618,0.044559789,0.056379439,1.1365466,2.0006563
0.75028738,1.8171288,0.43656087,0.044850389,0.030230982,0.051832582,0.041600865,0.97917486,2.0612396
0.89823925,1.5932773,0.37224949,0.040359744,0.046481645,0.015254088,0.070134238,0.75223605,2.3072265
0.84859757,1.6826077,0.28163038,0.046128471,0.050239762,0.01705605,0.061751521,0.50470535,2.0400959
0.89372635,1.4484002,0.27131884,0.038648098,0.02416312,0.022658724,0.073587194,0.33742717,2.1334002
0.80052346,1.7737779,0.50112761,0.029969123,0.05374538,0.01156118,0.037476435,1.7071337,2.3509117
0.89671508,2.3274581,0.46966401,0.036916863,0.025601357,0.0072387565,0.016480193,1.5253387,2.5630301
0.88681684,2.506516,0.47238004,0.037016034,0.020682899,0.0074596919,0.019848041,1.4740277,2.5630368
0.81441485,0.94567454,0.34834677,0.036270089,0.068949558,0.05488242,0.019787238,0.76980932,2.0476752
0.92515031,1.0589187,0.31260034,0.048372884,0.017527281,0.008546747,0.13677679,1.816406,2.2212332
0.85389811,1.1131022,0.42027316,0.033627758,0.027838156,0.019749552,0.036865429,2.3731189,2.2667005
0.96179248,2.0007635,0.37680154,0.054932445,0.049959199,0.030503287,0.021858747,0.89078499,2.4373001
0.99860277,1.9928135,0.35940711,0.040599521,0.031006834,0.030226189,0.019184021,0.76955181,2.5437895
0.82190344,1.7325201,0.33924529,0.042524734,0.022320171,0.012239061,0.019443682,1.0620669,2.0794496
0.78392439,1.231982,0.41423298,0.042860035,0.03665127,0.045410166,0.015586221,0.31602612,2.0655151
0.89695123,2.3534192,0.34823761,0.042965331,0.045708449,0.014425251,0.10420753,0.68018039,2.3025467
0.83098852,1.3137518,0.37680859,0.046714589,0.03991118,0.026435604,0.028848693,0.61957204,2.117166
0.92947515,1.2572885,0.37951409,0.048907112,0.064568557,0.021561758,0.033316953,0.79440195,2.3385714
0.95040877,1.3867686,0.40892975,0.037862253,0.022410635,0.029869015,0.093641796,0.954785,2.487312
0.83438335,1.7477492,0.38452669,0.035335349,0.069751559,0.043835852,0.012379183,1.0126676,2.2062786
0.62297795,1.8767953,0.47685344,0.032807401,0.06131999,0.016326028,0.016346449,1.1194336,1.8588663
0.88404353,1.4528817,0.38391537,0.035258782,0.025603899,0.021528144,0.012733025,0.4623673,2.3017835
0.81179825,1.383594,0.378887,0.044286187,0.026479016,0.017868121,0.011656559,0.57016056,2.0879002
0.80625405,1.9238018,0.4273497,0.036369156,0.05492625,0.030404385,0.2210058,1.1538248,2.2226537
0.82344344,1.7664718,0.36935645,0.035192859,0.034537931,0.017247073,0.014067238,1.0194031,2.1568485
0.81564798,1.7935702,0.37257137,0.035098687,0.032768885,0.015450351,0.01341875,1.0925894,2.1460489
0.83990416,1.616546,0.46180612,0.047387818,0.085447505,0.048783615,0.012083294,0.60618797,2.2892972
0.91360771,1.7332223,0.36762225,0.034991812,0.013955883,0.014605412,0.17169967,1.9087363,2.3645468
0.94633798,1.4874295,0.42323705,0.056010285,0.069008602,0.025154134,0.010806142,2.040405,2.4365137
0.76869019,1.4230565,0.39846444,0.025929887,0.018650012,0.021771484,0.010774756,0.51095173,2.0793848
0.84070731,1.4360292,0.43883673,0.049032272,0.025652762,0.0096022938,0.020773645,1.039447,2.2324181
0.87591726,1.4499946,0.34423306,0.036979638,0.027698544,0.048041373,0.12980858,0.62581191,2.2120515
0.92306048,1.5189029,0.38767385,0.045091344,0.035376859,0.023014475,0.079882078,0.7145122,2.3683908
0.73203572,1.6363896,0.44193519,0.0322296,0.017048354,0.038670514,0.05791312,0.9357896,2.0537739
0.68589175,1.5235943,0.41598629,0.027078009,0.016695195,0.036721296,0.076901872,0.95542088,1.9079374
0.88783952,1.8777701,0.47371524,0.04053028,0.11492483,0.012939531,0.055984086,1.1121548,2.4836492
0.86896945,1.1553391,0.33933335,0.039545742,0.025043146,0.0094312249,0.036850343,0.77236361,2.1633158
0.86600268,1.6799972,0.34885852,0.04370957,0.032771393,0.0085086098,0.021461311,0.9891673,2.1887857
0.80340474,1.4443205,0.4245885,0.02842336,0.04217929,0.046579616,0.066569086,0.65356281,2.1989543
0.85178136,2.0699075,0.3160083,0.041973495,0.042708249,0.0083432372,0.056704497,2.2746147,2.1300264
0.8609379,1.9002361,0.32497964,0.040526788,0.027864295,0.0085384487,0.052181312,2.0725076,2.1609552
0.88168186,2.0122512,0.30847159,0.055475014,0.030470576,0.011213884,0.082945835,2.2146264,2.143877
0.79199782,1.2875968,0.46974643,0.027004794,0.032380941,0.04044584,0.042399626,0.30823751,2.2339033
0.82574682,1.4902122,0.39975756,0.026133842,0.043035961,0.025171686,0.067456268,0.40231155,2.2254043
0.8895222,1.8801618,0.30517072,0.046250978,0.04966763,0.022278474,0.04394882,1.8353849,2.1751713
0.89558819,1.7174522,0.26798192,0.035979492,0.10158843,0.067300123,0.098335882,1.4353786,2.1494187
0.78313515,1.5854061,0.48554876,0.043525049,0.045923265,0.0095138863,0.030391932,0.80169308,2.1998327
0.8628901,1.4414826,0.44896887,0.048957765,0.023290322,0.010111143,0.052029172,0.66975625,2.3018868
0.79400585,1.7983011,0.3761366,0.041223868,0.04589483,0.071192758,0.015339658,0.6117072,2.0809286
0.88225943,1.4912432,0.37897949,0.044991439,0.033066201,0.015942242,0.012957912,1.0157931,2.2575121
0.85214856,1.3378489,0.41404353,0.035409519,0.043499317,0.043970266,0.015242995,0.60941186,2.2646886
0.77694006,1.5926166,0.35759785,0.044440635,0.040772965,0.025010895,0.011615785,0.75939802,1.9896529
0.86692831,1.5316315,0.41104539,0.036478902,0.033254552,0.040966549,0.010869108,0.79615077,2.3074049
0.80411663,1.7992933,0.39686194,0.036485014,0.019142121,0.03504015,0.011004883,0.69196339,2.1546541
0.84763463,1.5361482,0.43571583,0.031789391,0.02765395,0.043868312,0.011626815,0.97860045,2.3214277
0.81116784,1.6717969,0.40373667,0.033183209,0.020272442,0.030377123,0.012509117,0.99814353,2.1848039
0.70782032,2.2498041,0.4258352,0.050222563,0.04857776,0.018801211,0.05537809,0.53674764,1.9637187
0.82232687,1.0751265,0.39633621,0.024142631,0.025639567,0.014015144,0.055407696,0.6456449,2.1857217
0.75844285,1.2165379,0.37406351,0.019511461,0.035182617,0.028146472,0.047049295,0.36533239,2.022956
0.71668894,1.6976135,0.38552288,0.01851689,0.042877925,0.037540812,0.10267548,0.21574984,1.9796822
0.77162302,1.5520249,0.41078731,0.028566491,0.015957074,0.021024853,0.0445446,0.73512251,2.1073668
0.8244414,1.9289077,0.43528184,0.04653841,0.0972295,0.037601803,0.046422937,0.90300665,2.2412283
0.79892785,1.3048641,0.34468831,0.031715345,0.015078984,0.014171396,0.024152965,1.0073398,2.0416918
0.73831337,1.3730416,0.33898054,0.030855352,0.016238881,0.014145012,0.022400346,0.64066909,1.8987056
0.80578693,1.5304109,0.43842426,0.042579505,0.13647919,0.01560447,0.018813113,0.90109157,2.1802382
0.78431123,1.4822221,0.35952843,0.05024748,0.11221497,0.016026521,0.050517523,0.66939492,1.9858337
0.8774812,1.1435545,0.47713653,0.033462906,0.011669905,0.044845114,0.042307432,0.9875382,2.418438
0.86943885,1.0805509,0.5326654,0.040746791,0.011206468,0.039623715,0.05909553,1.0185785,2.4440955
0.82452141,2.2715679,0.28670182,0.041986365,0.11395995,0.013632008,0.041455905,1.0344083,2.0301069
0.78925401,2.0067565,0.33126783,0.035578572,0.063250057,0.011385006,0.016799629,0.67755356,2.0283913
0.81231389,1.1717365,0.43787397,0.045105255,0.014330034,0.040285201,0.15500998,0.84227546,2.1538492
0.79250982,1.2997738,0.43643005,0.049532357,0.046737902,0.043040163,0.032064383,1.4476702,2.099923
0.78849194,1.3608635,0.44849506,0.04852574,0.067220077,0.017788198,0.061620763,0.80310885,2.1161962
0.75826312,1.4346397,0.42905909,0.039453642,0.029493268,0.031476482,0.046816835,0.92958018,2.0537354
0.89386383,1.6310496,0.38864315,0.039742375,0.069220152,0.018407199,0.062264275,0.7518463,2.3293639
0.73501643,1.9682067,0.36582053,0.038886672,0.029326617,0.01715845,0.031863912,0.74023318,1.9459778
0.70377427,1.833936,0.39649168,0.039840276,0.021905518,0.011279914,0.020568216,0.8195239,1.9067422
0.81516833,1.3349516,0.35228541,0.040274812,0.059434727,0.012287638,0.012341447,0.78886066,2.0665013
0.78035406,2.0507597,0.480739,0.036815413,0.027037866,0.016012808,0.010426586,0.79283349,2.2641768
0.8440634,1.5156973,0.34659257,0.034827818,0.0178478,0.017365458,0.013102444,0.61676048,2.1528736
0.87926903,1.6826336,0.41464977,0.029986609,0.012147925,0.022063404,0.014626363,0.55882208,2.3827679
0.82088282,1.4867516,0.33797976,0.049114183,0.10918929,0.026091575,0.091255249,1.5131932,2.0424466
0.80388113,1.3495214,0.41207831,0.03236275,0.012897117,0.016247732,0.097827139,1.0757916,2.1569599
0.76904289,1.2768516,0.39534327,0.027333424,0.014103818,0.018827975,0.09452936,0.76759785,2.0587715
0.95408285,2.0316815,0.37329377,0.040988891,0.11699561,0.018745359,0.018341352,1.4855818,2.4675914
0.67312578,1.3099888,0.37418634,0.033068562,0.010644511,0.030275964,0.13747071,0.39905135,1.7833201
0.77988443,1.4120402,0.39458274,0.02803581,0.031564012,0.012144064,0.024213585,1.0650637,2.0921234
0.74181929,1.8338056,0.48096305,0.025859457,0.025907685,0.046877323,0.014917358,0.88133265,2.1900506
0.91462359,1.4585792,0.32456068,0.056233654,0.041843051,0.009963818,0.024364393,0.99957967,2.2120386
0.76504675,1.9279682,0.49914935,0.028487933,0.047066308,0.027953902,0.017939288,0.70506703,2.2816198
0.71324291,1.6592542,0.49765372,0.033617796,0.074146333,0.045876886,0.016929108,0.4499372,2.0918377
0.66731896,1.9245146,0.48994019,0.038219795,0.12170277,0.0251002,0.022020561,0.43801103,1.9764465
0.82781155,2.3015716,0.41307028,0.042776494,0.038098442,0.044042034,0.066471925,0.76022755,2.2573723
0.80840686,1.697307,0.36170304,0.04502845,0.024391671,0.026445867,0.06568349,0.84181637,2.0732105
0.87569161,1.5310598,0.38152108,0.036730622,0.034391895,0.017305881,0.084822484,0.80133885,2.2782676
0.81484273,1.4786833,0.42102048,0.038983157,0.067877117,0.042790969,0.15019756,0.57618228,2.1839057
0.85507454,1.8754091,0.39690244,0.043844366,0.032587532,0.028147929,0.03070953,1.1077473,2.2550421
0.75751009,1.6853482,0.46595994,0.031353853,0.028658278,0.031135405,0.028160035,1.1136376,2.1645614
0.97174519,1.815425,0.29841579,0.046789508,0.046717249,0.010685117,0.018195229,0.56620471,2.3422057
0.70742497,1.3099167,0.49768978,0.031437238,0.019013976,0.015995128,0.038834386,1.3676925,2.0448215
0.84512911,2.0493297,0.40613211,0.031316012,0.016550139,0.061197934,0.10149624,0.7066709,2.309857
0.7043262,1.624483,0.27136361,0.04051379,0.019978761,0.023546674,0.032970654,0.60022188,1.7190352
0.82651027,1.8631312,0.32754961,0.032012971,0.04177308,0.04561263,0.097040077,0.46827026,2.110488
0.7917632,1.3326496,0.4270161,0.032581919,0.053656592,0.010680836,0.027677718,1.0318297,2.1481944
0.90370723,1.7481067,0.27693295,0.02368362,0.037846042,0.036626242,0.063327855,0.65133202,2.2183558
0.73803448,1.3838725,0.46816808,0.037540534,0.044958121,0.020997154,0.049109395,1.0481122,2.0634888
0.89167104,1.912707,0.3382583,0.033286121,0.021485065,0.015910361,0.031624983,0.76595328,2.2784531
0.87456315,1.7632118,0.32614669,0.032845698,0.021483685,0.015905224,0.036885076,0.661022,2.2105085
0.8394246,1.6876186,0.42487842,0.050484618,0.03119748,0.036346963,0.070121024,1.2138588,2.2243097
0.91747,1.9038647,0.39391595,0.046218713,0.043326462,0.026572157,0.028232552,1.7609317,2.3899428
0.88141331,1.8350081,0.44273468,0.037348556,0.015237855,0.041319391,0.020768355,0.8435649,2.421191
0.75852041,1.5869335,0.40084313,0.028497836,0.10244352,0.014130915,0.049363729,1.0350202,2.0626313
0.75245521,1.8530429,0.425406,0.045068555,0.057276845,0.02092951,0.093002189,0.83906619,2.0515121
0.88158198,1.4095325,0.35769708,0.035542364,0.015202999,0.016553084,0.019075748,0.80219157,2.2491103
0.80597509,1.9305132,0.46476603,0.047076539,0.067560662,0.032819396,0.075864734,1.3071049,2.2441529
0.80872416,1.9087499,0.45040613,0.053234459,0.065454984,0.024265688,0.087122619,1.5441247,2.2013325
0.77518263,1.905922,0.40663199,0.03274394,0.037704959,0.0054418281,0.020935769,0.95144844,2.1238167
0.78744435,1.7698793,0.38438212,0.034168655,0.043408266,0.0058785119,0.013017129,0.65999288,2.1001651
0.75758503,1.7551853,0.40610214,0.041893716,0.043937608,0.0066933186,0.031729915,0.25966441,2.0363287
0.85358805,1.9627024,0.40299515,0.045029621,0.014766957,0.043749833,0.031386369,0.68570173,2.2643696
0.81559735,1.8362175,0.44531575,0.0367837,0.033466862,0.028810238,0.065968187,0.55949611,2.2668347
0.75913407,1.6071253,0.33733924,0.043756988,0.05044487,0.021970693,0.04572391,0.74945082,1.9227002
0.71651495,1.5085843,0.33261411,0.042137004,0.065470148,0.026923755,0.020107038,0.74787708,1.8177451
0.80404118,1.7728962,0.32909049,0.050931334,0.073007788,0.016283295,0.021374139,0.30248927,2.0024139
0.81015739,1.1391415,0.38328802,0.036727501,0.057490759,0.031072732,0.11274098,2.5391875,2.0975818
0.91995814,2.0022591,0.47736737,0.048594082,0.030676265,0.020270031,0.02475261,0.34180628,2.5451598
0.84727548,1.4526213,0.29722053,0.034554424,0.039268543,0.033535319,0.026887883,3.254819,2.0805604
0.93712513,2.032249,0.38989442,0.03623842,0.054309993,0.024238441,0.025566948,1.99295,2.4783251
0.7295106,1.416658,0.42468253,0.042247511,0.052568494,0.035071234,0.12823082,0.46977352,1.9670772
0.79215984,1.2929669,0.41954257,0.035680219,0.020160902,0.01849399,0.025814095,1.2108336,2.1229848
0.84792744,1.9493119,0.39040553,0.035535166,0.01876309,0.024270223,0.025942084,1.0287426,2.263282
0.84227198,1.3874193,0.44122167,0.048311195,0.067897396,0.027605177,0.08619089,1.6076473,2.2381227
0.80516161,2.0324687,0.33515916,0.030607462,0.029214257,0.027031597,0.038684597,0.42596711,2.08845
0.75531079,1.476186,0.4741649,0.035614823,0.052098591,0.023121836,0.076961399,1.081282,2.1327489
0.84879122,1.280831,0.5001838,0.03733735,0.030396729,0.074202754,0.037772363,0.78562491,2.3803603
0.82532042,1.7881032,0.43556131,0.040495404,0.046848144,0.054020047,0.067003439,0.96931429,2.2544537
